MatchID,RedAgent,BlueAgent,RedScore,BlueScore,Winner
2.02503281215461E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,2,myMCTSV2_weighted_rollout
2.02503281219486E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,6,0,myMCTSV2_sorting
2.02503281223467E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,6,myMCTSV2_weighted_rollout
2.02503281227535E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,1,0,myMCTSV2_sorting
2.02503281231487E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,6,myMCTSV2_weighted_rollout
2.02503281235556E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,0,DRAW
2.02503281239581E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,0,DRAW
2.02503281244023E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,0,DRAW
2.02503281248048E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,9,0,myMCTSV2_sorting
2.02503281252034E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,0,DRAW
2.02503281256063E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,4,0,myMCTSV2_sorting
2.02503281300135E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,0,DRAW
2.0250328130406E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,6,myMCTSV2_weighted_rollout
2.02503281308124E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,0,DRAW
2.02503281312083E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,6,myMCTSV2_weighted_rollout
2.02503281316152E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,0,DRAW
2.02503281320083E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,11,myMCTSV2_weighted_rollout
2.02503281324063E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,6,myMCTSV2_weighted_rollout
2.02503281328066E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,3,0,myMCTSV2_sorting
2.025032813316E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,2,0,myMCTSV2_sorting
2.02503281335581E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,3,myMCTSV2_weighted_rollout
2.02503281340012E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,0,DRAW
2.02503281343566E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,0,3,myMCTSV2_weighted_rollout
2.02503281347543E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,6,0,myMCTSV2_sorting
2.02503281351466E+019,myMCTSV2_sorting,myMCTSV2_weighted_rollout,3,0,myMCTSV2_sorting
2.02503281355457E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,0,DRAW
2.0250328135945E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,0,DRAW
2.02503281403353E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,1,myMCTSV2
2.02503281407307E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,9,myMCTSV2
2.02503281420034E+019,myMCTSV2_weighted_rollout,myMCTSV2,TIMEOUT,TIMEOUT,TIMEOUT
2.02503281424011E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,9,myMCTSV2
2.02503281427563E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,3,myMCTSV2
2.02503281431486E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,6,myMCTSV2
2.02503281435384E+019,myMCTSV2_weighted_rollout,myMCTSV2,3,0,myMCTSV2_weighted_rollout
2.02503281439269E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,8,myMCTSV2
2.02503281443272E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,6,myMCTSV2
2.0250328144729E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,3,myMCTSV2
2.02503281451229E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,8,myMCTSV2
2.02503281455203E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,6,myMCTSV2
2.02503281459144E+019,myMCTSV2_weighted_rollout,myMCTSV2,1,0,myMCTSV2_weighted_rollout
2.0250328150318E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,0,DRAW
2.02503281507188E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,3,myMCTSV2
2.02503281511219E+019,myMCTSV2_weighted_rollout,myMCTSV2,1,0,myMCTSV2_weighted_rollout
2.02503281514515E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,6,myMCTSV2
2.02503281518509E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,0,DRAW
2.02503281522455E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,8,myMCTSV2
2.02503281526486E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,1,myMCTSV2
2.02503281530496E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,3,myMCTSV2
2.02503281534314E+019,myMCTSV2_weighted_rollout,myMCTSV2,0,0,DRAW
2.02503280020013E+019,myMCTSV2,myMCTSV2_sorting,0,4,myMCTSV2_sorting
2.02503280024002E+019,myMCTSV2,myMCTSV2_sorting,3,0,myMCTSV2
