MatchID,RedAgent,BlueAgent,RedScore,BlueScore,Winner
20250328021913274969,myMCTS,myHeuristic,0,16,myHeuristic
20250328022418020207,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328022920669766,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328023409643425,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328023858070546,myMCTS,myMCTSV2_rave,0,15,myMCTSV2_rave
20250328024352163024,myMCTS,myMCTSV2_rave,0,7,myMCTSV2_rave
20250328024846231264,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328025334393611,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328025828757973,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328030319000995,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328030823635824,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328031313473449,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328031818893294,myMCTS,myMCTSV2_rave,0,3,myMCTSV2_rave
20250328032316071623,myMCTS,myMCTSV2_rave,0,10,myMCTSV2_rave
20250328032813010134,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328033306767841,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328033801739255,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328034318423653,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328034808851082,myMCTS,myMCTSV2_rave,0,12,myMCTSV2_rave
20250328035308993446,myMCTS,myMCTSV2_rave,0,5,myMCTSV2_rave
20250328035810270202,myMCTS,myMCTSV2_rave,0,5,myMCTSV2_rave
20250328040302416027,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328040757127907,myMCTS,myMCTSV2_rave,0,6,myMCTSV2_rave
20250328041242425863,myMCTS,myMCTSV2_rave,0,15,myMCTSV2_rave
20250328041746246323,myMCTS,myMCTSV2_rave,0,5,myMCTSV2_rave
20250328042240936605,myMCTS,myMCTSV2_rave,0,7,myMCTSV2_rave
20250328042739063870,myMCTS,myMCTSV2_rave,0,10,myMCTSV2_rave
20250328043235898992,myMCTS,myMCTSV2_rave,0,9,myMCTSV2_rave
20250328043724038463,myMCTS,myMCTSV2_rave,0,10,myMCTSV2_rave
20250328044203873859,myMCTS,myMCTSV2_rave,0,15,myMCTSV2_rave
